date,Q - HN,Q - ST,Q - TC
7/6/2019,2600.0,4230.0,1180.0
8/6/2019,2580.0,4110.0,1180.0
9/6/2019,2400.0,3700.0,1090.0
10/6/2019,2160.0,3430.0,1020.0
11/6/2019,2200.0,3790.0,985.0
12/6/2019,2080.0,3690.0,929.0
13/6/2019,2050.0,3770.0,893.0
14/6/2019,1970.0,3700.0,857.0
15/6/2019,1940.0,3620.0,853.0
16/6/2019,2150.0,3810.0,1010.0
17/6/2019,2210.0,3720.0,1040.0
18/6/2019,2370.0,4050.0,1090.0
19/6/2019,2610.0,4460.0,1200.0
20/6/2019,2740.0,4680.0,1250.0
21/6/2019,2870.0,4840.0,1320.0
22/6/2019,2750.0,4490.0,1250.0
23/6/2019,2510.0,4060.0,1130.0
24/6/2019,2220.0,3570.0,1010.0
25/6/2019,2110.0,3540.0,933.0
26/6/2019,2140.0,3670.0,972.0
27/6/2019,2180.0,3810.0,989.0
28/6/2019,2040.0,3550.0,909.0
29/6/2019,1850.0,3340.0,806.0
30/6/2019,1740.0,3050.0,774.0
31/6/2019,0.0,0.0,0.0
1/7/2019,1580.0,2530.0,690.0
2/7/2019,1670.0,2640.0,743.0
3/7/2019,1810.0,2690.0,818.0
4/7/2019,1850.0,2480.0,887.0
5/7/2019,1850.0,2630.0,890.0
6/7/2019,2200.0,3510.0,1040.0
7/7/2019,2360.0,3740.0,1090.0
8/7/2019,2070.0,3160.0,933.0
9/7/2019,1920.0,3160.0,846.0
10/7/2019,1780.0,2950.0,762.0
11/7/2019,1460.0,2410.0,637.0
12/7/2019,1540.0,3090.0,670.0
13/7/2019,2290.0,4480.0,998.0
14/7/2019,2580.0,4600.0,1140.0
15/7/2019,2520.0,4300.0,1150.0
16/7/2019,2570.0,4340.0,1150.0
17/7/2019,2640.0,4480.0,1180.0
18/7/2019,2700.0,4570.0,1230.0
19/7/2019,2690.0,4490.0,1210.0
20/7/2019,2630.0,4370.0,1180.0
21/7/2019,2700.0,4630.0,1200.0
22/7/2019,2460.0,4020.0,1080.0
23/7/2019,2380.0,4250.0,1080.0
24/7/2019,2570.0,4650.0,1130.0
25/7/2019,2660.0,4740.0,1160.0
26/7/2019,2850.0,5350.0,1250.0
27/7/2019,3150.0,5630.0,1410.0
28/7/2019,3060.0,5330.0,1380.0
29/7/2019,2860.0,4890.0,1250.0
30/7/2019,2900.0,5090.0,1290.0
31/7/2019,3180.0,5420.0,1450.0
1/8/2019,3370.0,5580.0,1560.0
2/8/2019,3360.0,5520.0,1540.0
3/8/2019,3350.0,5350.0,1580.0
4/8/2019,3830.0,6140.0,1880.0
5/8/2019,4720.0,7750.0,2230.0
6/8/2019,5230.0,8310.0,2460.0
7/8/2019,4780.0,7330.0,2240.0
8/8/2019,4060.0,6440.0,1900.0
9/8/2019,3680.0,6020.0,1670.0
10/8/2019,3500.0,5790.0,1590.0
11/8/2019,3330.0,5470.0,1510.0
12/8/2019,3110.0,5130.0,1410.0
13/8/2019,2910.0,4890.0,1330.0
14/8/2019,2800.0,4740.0,1280.0
15/8/2019,2740.0,4610.0,1200.0
16/8/2019,2710.0,4530.0,1200.0
17/8/2019,2640.0,4380.0,1170.0
18/8/2019,2550.0,4180.0,1110.0
19/8/2019,2280.0,3670.0,987.0
20/8/2019,2050.0,3470.0,884.0
21/8/2019,1920.0,3120.0,829.0
22/8/2019,1750.0,2980.0,773.0
23/8/2019,1690.0,2860.0,718.0
24/8/2019,1530.0,2480.0,656.0
25/8/2019,1490.0,2270.0,660.0
26/8/2019,1350.0,1850.0,636.0
27/8/2019,1390.0,1890.0,662.0
28/8/2019,1510.0,2160.0,545.0
29/8/2019,1730.0,2590.0,758.0
30/8/2019,1970.0,2640.0,864.0
31/8/2019,2160.0,3030.0,983.0
1/9/2019,3100.0,5390.0,1450.0
2/9/2019,3520.0,5680.0,1630.0
3/9/2019,2970.0,4560.0,1370.0
4/9/2019,2440.0,3760.0,1070.0
5/9/2019,2130.0,3340.0,916.0
6/9/2019,1920.0,2960.0,818.0
7/9/2019,1850.0,2800.0,820.0
8/9/2019,1780.0,2600.0,821.0
9/9/2019,1710.0,2470.0,768.0
10/9/2019,1760.0,2590.0,823.0
11/9/2019,2390.0,3900.0,1170.0
12/9/2019,2820.0,4560.0,1350.0
13/9/2019,2760.0,4250.0,1280.0
14/9/2019,2260.0,3370.0,1030.0
15/9/2019,1830.0,2730.0,800.0
16/9/2019,1610.0,2530.0,696.0
17/9/2019,1570.0,2550.0,668.0
18/9/2019,1610.0,2700.0,687.0
19/9/2019,1680.0,2550.0,723.0
20/9/2019,1590.0,2380.0,702.0
21/9/2019,1600.0,2420.0,733.0
22/9/2019,1570.0,2270.0,706.0
23/9/2019,1520.0,1920.0,662.0
24/9/2019,1430.0,1830.0,649.0
25/9/2019,1510.0,1750.0,673.0
26/9/2019,1430.0,1870.0,653.0
27/9/2019,1370.0,1860.0,654.0
28/9/2019,1420.0,2020.0,652.0
29/9/2019,1420.0,1870.0,604.0
30/9/2019,1200.0,1640.0,515.0
31/9/2019,0.0,0.0,0.0
1/10/2019,1140.0,1540.0,470.0
2/10/2019,1130.0,1470.0,475.0
3/10/2019,1190.0,1580.0,548.0
4/10/2019,1230.0,1650.0,549.0
5/10/2019,1330.0,1780.0,604.0
6/10/2019,1340.0,1710.0,608.0
7/10/2019,1300.0,1600.0,577.0
8/10/2019,1310.0,1550.0,611.0
9/10/2019,1360.0,1600.0,608.0
10/10/2019,1320.0,1660.0,583.0
11/10/2019,1400.0,1950.0,615.0
12/10/2019,1370.0,1870.0,600.0
13/10/2019,1210.0,1740.0,482.0
14/10/2019,1250.0,1960.0,499.0
15/10/2019,1370.0,2120.0,568.0
16/10/2019,1430.0,1920.0,630.0
17/10/2019,1430.0,1730.0,625.0
18/10/2019,1390.0,1640.0,607.0
19/10/2019,1310.0,1540.0,600.0
20/10/2019,1420.0,1670.0,644.0
21/10/2019,1350.0,1530.0,585.0
22/10/2019,1410.0,1610.0,655.0
23/10/2019,1490.0,1680.0,674.0
24/10/2019,1400.0,1660.0,641.0
25/10/2019,1390.0,1800.0,640.0
26/10/2019,1420.0,1780.0,594.0
27/10/2019,1260.0,1560.0,550.0
28/10/2019,1040.0,1310.0,427.0
29/10/2019,912.0,1260.0,365.0
30/10/2019,1060.0,1330.0,476.0
31/10/2019,1290.0,1540.0,587.0
1/11/2019,1330.0,1520.0,611.0
2/11/2019,1290.0,1390.0,601.0
3/11/2019,1250.0,1400.0,574.0
4/11/2019,1180.0,1320.0,536.0
5/11/2019,1200.0,1320.0,531.0
6/11/2019,1250.0,1320.0,584.0
7/11/2019,1210.0,1310.0,539.0
8/11/2019,1060.0,1190.0,467.0
9/11/2019,977.0,1140.0,388.0
10/11/2019,907.0,1060.0,365.0
11/11/2019,853.0,1010.0,351.0
12/11/2019,896.0,1060.0,368.0
13/11/2019,937.0,1110.0,423.0
14/11/2019,936.0,1130.0,426.0
15/11/2019,1070.0,1140.0,485.0
16/11/2019,1250.0,1300.0,579.0
17/11/2019,1330.0,1360.0,616.0
18/11/2019,1190.0,1200.0,544.0
19/11/2019,1020.0,1150.0,414.0
20/11/2019,1020.0,1120.0,472.0
21/11/2019,1140.0,1180.0,525.0
22/11/2019,1140.0,1210.0,506.0
23/11/2019,1040.0,1160.0,461.0
24/11/2019,862.0,1100.0,368.0
25/11/2019,721.0,929.0,285.0
26/11/2019,871.0,984.0,357.0
27/11/2019,1070.0,1060.0,504.0
28/11/2019,1170.0,1230.0,526.0
29/11/2019,1210.0,1300.0,593.0
30/11/2019,1280.0,1290.0,586.0
31/11/2019,0.0,0.0,0.0
1/12/2019,1270.0,1250.0,610.0
2/12/2019,968.0,1020.0,438.0
3/12/2019,911.0,1000.0,393.0
4/12/2019,952.0,1020.0,443.0
5/12/2019,992.0,1080.0,432.0
6/12/2019,915.0,1090.0,410.0
7/12/2019,874.0,1030.0,379.0
8/12/2019,829.0,1010.0,375.0
9/12/2019,800.0,935.0,354.0
10/12/2019,770.0,918.0,334.0
11/12/2019,784.0,945.0,359.0
12/12/2019,823.0,1000.0,370.0
13/12/2019,944.0,1110.0,446.0
14/12/2019,1060.0,1140.0,482.0
15/12/2019,1100.0,1130.0,505.0
16/12/2019,1030.0,1010.0,461.0
17/12/2019,1030.0,1060.0,450.0
18/12/2019,995.0,1070.0,423.0
19/12/2019,952.0,1020.0,411.0
20/12/2019,897.0,997.0,372.0
21/12/2019,833.0,936.0,367.0
22/12/2019,692.0,883.0,312.0
23/12/2019,647.0,828.0,264.0
24/12/2019,848.0,940.0,359.0
25/12/2019,924.0,984.0,413.0
26/12/2019,975.0,1030.0,443.0
27/12/2019,902.0,975.0,410.0
28/12/2019,975.0,965.0,435.0
29/12/2019,1010.0,998.0,447.0
30/12/2019,977.0,951.0,437.0
31/12/2019,891.0,934.0,390.0
