wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level
1.75,21.1667,21.1667,18.759,0.6833,107.6667,0.0,516.0433
1.9167,20.9,20.9,18.7647,0.6833,105.6667,0.0,516.03
1.8333,21.1333,21.1333,20.0603,0.6467,103.6667,0.0,516.0167
1.5,21.4,21.4,20.499,0.6567,101.5,0.0,516.0033
1.25,21.2333,21.2333,20.5107,0.6467,99.4,0.0,515.9867
1.1667,20.3333,20.3333,15.7913,0.68,97.8333,0.0,515.9733
1.3333,18.4,18.4,11.5003,0.6733,95.8667,0.0,515.9567
1.5,17.1,17.1,7.2073,0.6733,94.0333,0.0,515.9433
1.5,16.0667,16.0667,7.215,0.6433,92.9,0.0,515.9367
1.5,15.6333,15.6333,11.5403,0.6467,95.7,0.0,515.9333
1.5,15.6333,15.6333,15.871,0.6467,99.6333,0.0,515.9367
1.5833,16.0333,16.0333,20.2073,0.6733,102.6667,0.0,515.9333
1.6667,16.8,16.8,20.2327,0.68,102.0,0.0,515.93
1.8333,17.6,17.6,20.2597,0.6967,100.5,0.0,515.9233
1.9167,18.8667,18.8667,20.2883,0.6867,99.2667,0.0,515.9167
2.0833,19.7333,19.7333,20.3187,0.6767,98.0,0.0,515.9067
2.1667,20.3,20.3,20.3503,0.6867,96.9,0.0,515.8967
2.1667,20.2333,20.2333,19.5113,0.69,96.0,0.0,515.89
2.0833,20.7,20.7,19.1093,0.7033,95.3333,0.0,515.8867
2.0,20.8333,20.8333,17.833,0.6933,93.9667,0.0,515.8767
2.0,21.1667,21.1667,17.4283,0.6867,92.8,0.0,515.8667
1.75,21.2,21.2,14.83,0.68,91.6667,0.0,515.8567
1.5,21.4333,21.4333,15.7443,0.6733,90.6,0.0,515.85
1.5,21.5333,21.5333,17.1023,0.6733,89.1,0.0,515.84
1.75,21.0333,21.0333,18.896,0.6533,87.8,0.0,515.83
1.8333,20.5333,20.5333,19.3813,0.6467,87.1333,0.0,515.8233
1.6667,20.2667,20.2667,19.428,0.64,86.9,0.0,515.82
1.4167,20.9,20.9,20.357,0.6733,86.9,0.0,515.82
1.3333,21.4333,21.4333,19.9607,0.69,86.7,0.0,515.82
1.25,21.9667,21.9667,20.011,0.7067,85.8667,0.0,515.8133
1.25,22.3667,22.3667,20.507,0.6867,84.6,0.0,515.8033
1.4167,22.2,22.2,21.0053,0.68,83.1333,0.0,515.79
1.5833,22.1,22.1,21.0593,0.6767,81.6667,0.0333,515.78
1.75,21.6333,21.6333,20.213,0.6767,81.7,0.4333,515.78
1.75,22.1,22.1,20.269,0.6767,84.2333,0.4333,515.8
1.75,21.3333,21.3333,20.3257,0.6767,85.0667,0.4,515.8067
1.75,20.7,20.7,20.8307,0.6733,83.8,0.0,515.7967
1.5833,19.7,19.7,20.434,0.6733,80.0333,0.0,515.7667
1.4167,19.8333,19.8333,20.4937,0.66,78.2,0.0,515.75
1.4167,20.1,20.1,21.008,0.6633,77.0333,0.0,515.74
1.5833,20.7,20.7,21.524,0.65,76.2667,0.0,515.7333
1.75,20.5,20.5,21.5853,0.67,75.9,0.0,515.73
1.75,20.1667,20.1667,20.7257,0.6867,75.5,0.0,515.7267
1.5833,19.6333,19.6333,19.8643,0.7067,74.7333,0.0,515.72
1.4167,19.8333,19.8333,19.4643,0.6967,73.9667,0.0,515.7133
1.1667,19.9667,19.9667,19.521,0.6867,73.6,0.0,515.71
1.0833,20.2,20.2,20.0437,0.6867,73.4,0.0,515.71
1.1667,20.2667,20.2667,20.5717,0.7,73.0,0.0,515.7067
1.3333,20.0667,20.0667,21.5653,0.6967,72.6,0.0,515.7033
1.75,19.9667,19.9667,22.0963,0.69,72.0333,0.0,515.6967
2.0,19.9333,19.9333,22.1617,0.6767,71.5,0.0,515.6933
2.4167,20.6,20.6,22.2273,0.6833,70.7667,0.0,515.6867
2.5833,21.6667,21.6667,22.293,0.68,70.4,0.0,515.6833
2.4167,22.8333,22.8333,21.8847,0.6733,70.2,0.0,515.68
2.0833,23.4,23.4,21.9507,0.65,69.8333,0.0,515.6767
1.8333,23.5,23.5,21.5397,0.64,69.4667,0.0,515.6733
1.9167,23.7333,23.7333,21.6017,0.6367,69.1,0.0,515.67
1.5833,23.9333,23.9333,21.667,0.6567,68.7333,0.0,515.6667
1.1667,23.7,23.7,21.729,0.6733,68.2,0.0,515.6633
1.3333,22.3333,22.3333,22.272,0.6667,67.4667,0.0,515.6567
1.9167,20.8,20.8,22.337,0.6367,67.1,0.0,515.6533
2.1667,19.5667,19.5667,22.8817,0.6033,66.9,0.0,515.65
1.8333,19.3667,19.3667,22.946,0.5967,66.9,0.0,515.65
1.75,20.0667,20.0667,23.0097,0.6167,66.9,0.0,515.65
2.0,21.1,21.1,21.1243,0.6533,67.6333,0.0,515.6567
2.5833,21.8333,21.8333,16.3043,0.7133,68.0,0.0,515.66
2.9167,21.9667,21.9667,15.388,0.7167,67.6667,0.0,515.6567
2.75,22.0,22.0,17.3983,0.6933,68.2333,0.0,515.6633
2.25,22.3,22.3,21.998,0.6433,68.0667,0.0,515.67
1.6667,22.2333,22.2333,23.037,0.6533,68.2333,0.0,515.6767
1.5833,21.7667,21.7667,23.0963,0.67,66.0667,0.0,515.6633
1.4167,20.8333,20.8333,22.51,0.68,64.5,0.0,515.6467
1.3333,20.3,20.3,21.5767,0.6767,63.3,0.0,515.63
1.25,19.9333,19.9333,21.634,0.6767,62.4667,0.0,515.6167
1.25,20.3,20.3,22.6793,0.6733,62.1333,0.0333,515.6067
1.4167,21.3,21.3,23.726,0.6667,61.8,0.0333,515.6033
1.5833,22.7667,22.7667,23.7803,0.6533,62.1333,0.1333,515.6
1.5833,23.4333,23.4333,23.8337,0.6433,62.8,0.1,515.6033
1.4167,23.6667,23.6667,23.886,0.63,63.6333,0.1,515.61
1.5,23.1667,23.1667,23.4353,0.6367,63.8,0.0,515.62
1.75,23.3,23.3,22.983,0.6467,62.8,0.0,515.6233
1.8333,23.4,23.4,22.5287,0.6533,60.9667,0.0,515.6133
1.6667,23.9,23.9,23.0787,0.6367,59.4667,0.0,515.5933
1.5,24.4,24.4,23.6283,0.6333,58.8,0.0,515.5767
1.5,25.0333,25.0333,23.6717,0.6333,58.3333,0.0,515.57
1.3333,25.4333,25.4333,23.21,0.65,57.7,0.0,515.5667
1.1667,25.9,25.9,22.7463,0.6633,57.0667,0.0,515.56
1.0,25.6667,25.6667,22.7867,0.6767,56.9,0.0,515.5533
1.0,25.5,25.5,21.3007,0.71,56.5667,0.0,515.55
1.0833,25.0,25.0,19.3027,0.75,56.2333,8.9333,515.5467
1.1667,24.9667,24.9667,15.2633,0.7867,57.8667,13.1667,515.5433
1.5,25.0,25.0,16.8237,0.7733,59.6667,13.6,515.56
1.75,25.1,25.1,17.362,0.74,60.0,4.6667,515.58
1.6667,25.4,25.4,20.9597,0.71,66.5333,0.4333,515.5833
1.3333,25.6667,25.6667,20.4797,0.7033,70.1,25.7333,515.6333
1.1667,25.3667,25.3667,17.947,0.71,70.6,25.7333,515.6633
1.3333,24.9667,24.9667,16.9507,0.73,62.2667,25.7333,515.67
1.25,25.1,25.1,16.9777,0.7533,60.1333,2.9333,515.6033
1.0,25.9333,25.9333,21.099,0.7533,65.6,4.6667,515.5833
0.6667,26.6,26.6,22.661,0.73,71.3333,8.2667,515.6333
0.5833,26.8,26.8,21.6573,0.72,70.7667,5.3333,515.6867
0.75,26.1,26.1,20.139,0.71,67.7667,3.6,515.6833
1.0,25.3333,25.3333,19.6467,0.6933,65.0667,0.0,515.6567
1.5,24.1,24.1,20.179,0.69,62.5667,0.0,515.6333
1.75,23.4667,23.4667,21.225,0.7067,59.9333,3.4,515.61
1.75,23.2667,23.2667,20.728,0.74,57.7,3.4,515.5833
1.5,23.9,23.9,21.2587,0.7167,57.7,3.4,515.56
1.4167,24.5,24.5,19.73,0.71,57.2,0.0,515.56
1.5833,25.1,25.1,17.1703,0.6933,55.9333,0.0,515.5567
1.5,25.3333,25.3333,17.698,0.71,58.1333,0.0,515.5433
1.25,25.4333,25.4333,19.2537,0.7067,61.4,25.5667,515.5633
0.8333,25.0,25.0,22.8673,0.7167,63.1667,25.5667,515.5933
0.6667,24.8333,24.8333,22.3623,0.7267,60.8333,25.5667,515.6133
0.5833,24.7333,24.7333,19.798,0.75,56.3667,0.0,515.59
0.6667,25.2333,25.2333,19.8057,0.7367,53.5667,0.0,515.5467
0.75,25.2667,25.2667,18.269,0.7367,52.0333,0.0,515.5167
0.75,25.3667,25.3667,21.3623,0.71,51.5667,0.0,515.5
0.8333,25.4333,25.4333,20.3383,0.7167,52.3,0.0,515.4933
0.9167,25.7667,25.7667,21.8853,0.7167,57.1333,0.0667,515.5
1.4167,25.4,25.4,21.3737,0.72,60.9333,0.1667,515.55
1.8333,24.6,24.6,22.917,0.7067,62.7,0.1667,515.59
1.9167,23.2667,23.2667,23.945,0.6667,58.7667,0.1,515.61
1.5833,22.7,22.7,23.9453,0.6633,55.1333,0.0,515.57
1.4167,22.7667,22.7667,22.9177,0.6967,52.3333,0.0,515.5333
1.5833,23.8667,23.8667,22.402,0.7333,51.3,0.0,515.5033
1.5,25.0333,25.0333,22.9123,0.73,51.3,0.0,515.4933
1.25,25.8667,25.8667,23.9337,0.71,51.0,0.0,515.4933
1.5,26.0,26.0,24.953,0.69,50.7,0.0,515.49
2.0,26.4333,26.4333,24.9477,0.68,49.9333,0.0,515.4867
2.0833,26.2333,26.2333,24.4297,0.66,50.3667,0.0,515.4767
1.6667,25.8667,25.8667,23.9103,0.69,55.8,0.0,515.48
1.4167,25.5333,25.5333,23.903,0.7067,63.8667,14.3667,515.5367
1.5833,25.5,25.5,24.405,0.73,69.8667,14.5,515.6167
1.5833,25.8333,25.8333,23.376,0.7133,69.1333,21.3667,515.6767
1.4167,25.6,25.6,24.386,0.6833,66.7667,7.0333,515.6667
1.5833,25.8667,25.8667,24.3757,0.6667,67.8333,9.1333,515.6467
1.9167,25.4,25.4,25.384,0.64,70.8,7.2333,515.6567
1.5833,24.8333,24.8333,22.8307,0.6767,70.3667,7.2,515.6867
0.9167,24.3333,24.3333,21.803,0.7133,69.6667,13.5,515.6833
0.5,24.7667,24.7667,19.2543,0.8033,74.8333,9.7333,515.6767
0.75,25.2333,25.2333,21.274,0.82,84.0333,20.4333,515.7133
0.75,25.2333,25.2333,19.7443,0.8333,98.5333,13.8333,515.79
0.5,24.8667,24.8667,20.2433,0.8033,109.0,21.6667,515.8967
0.75,24.7667,24.7667,17.7017,0.8067,108.3,10.9667,515.9733
1.25,24.6333,24.6333,19.2097,0.79,96.6667,9.0333,515.9667
1.3333,24.7667,24.7667,21.7247,0.7467,123.6667,0.0,515.8833
0.9167,24.3333,24.3333,24.743,0.71,141.0333,25.1,516.0167
1.0,24.3,24.3,25.2353,0.6967,151.6667,26.0333,516.1267
1.5,23.8,23.8,23.7093,0.7233,114.2,28.5,516.2067
1.5,24.0667,24.0667,22.1847,0.7567,93.3,4.6333,516.0
1.0,23.8,23.8,18.1503,0.8,83.8333,7.4667,515.8633
0.5,24.4333,24.4333,17.6363,0.83,81.1,7.1333,515.7967
0.5,24.9333,24.9333,16.119,0.83,78.8667,5.9,515.7767
0.5,25.5667,25.5667,18.623,0.8267,73.6333,2.5,515.7567
0.5,25.5667,25.5667,18.6123,0.81,67.8667,0.3667,515.71
1.0,24.9,24.9,20.1063,0.8133,63.1,0.4667,515.6567
1.5,24.4333,24.4333,22.599,0.7867,60.4,0.1,515.6133
2.1667,24.3,24.3,22.589,0.77,59.1333,1.0,515.5867
2.3333,24.7,24.7,23.0777,0.73,58.3333,1.4667,515.5767
2.1667,25.2,25.2,21.5657,0.7133,58.0333,1.6333,515.5667
1.8333,25.2333,25.2333,22.055,0.6967,60.5,2.5,515.5633
1.3333,25.2333,25.2333,21.0463,0.7267,63.3333,2.4,515.5867
1.1667,24.9667,24.9667,19.5413,0.7667,67.3667,4.8333,515.6167
1.6667,25.0,25.0,19.0333,0.8033,64.6667,3.1333,515.6567
2.3333,25.0,25.0,18.527,0.82,61.6,2.6667,515.63
2.5833,25.3667,25.3667,21.0077,0.7933,56.3667,0.0667,515.5967
2.1667,25.5333,25.5333,20.0053,0.79,54.2667,0.0,515.5433
1.6667,25.6667,25.6667,19.5013,0.8033,52.9667,0.0,515.52
1.5833,25.5667,25.5667,17.505,0.82,53.8333,0.0,515.5067
1.4167,25.6667,25.6667,18.9887,0.82,55.2667,0.0,515.5167
1.3333,25.2333,25.2333,19.4797,0.8133,57.7,0.1,515.5333
1.1667,25.1,25.1,16.9937,0.8133,59.6667,6.2333,515.56
1.0833,24.9,24.9,13.0207,0.8567,61.5,6.2333,515.58
0.9167,25.2667,25.2667,11.033,0.8733,62.5,9.7667,515.5967
0.8333,25.2667,25.2667,12.022,0.89,63.6333,5.0333,515.6067
0.8333,25.0,25.0,14.0017,0.8633,63.5333,8.7,515.6167
0.9167,24.9667,24.9667,17.9613,0.8333,62.4333,5.0667,515.6167
0.6667,24.4333,24.4333,21.92,0.81,59.7333,4.1,515.6067
0.3333,24.6,24.6,24.8877,0.7933,58.2667,0.7333,515.58
0.1667,24.6333,24.6333,21.419,0.81,56.4667,0.7333,515.5667
0.3333,25.0333,25.0333,16.961,0.8467,54.3,0.3,515.5467
0.4167,24.8333,24.8333,13.989,0.86,52.4667,0.0,515.5233
0.3333,24.6,24.6,13.9873,0.8567,53.8667,0.6,515.5033
0.6667,24.5667,24.5667,13.9863,0.86,54.4667,0.6,515.5167
1.0833,24.3667,24.3667,12.006,0.8833,54.3667,0.6,515.5233
1.3333,24.4667,24.4667,12.5003,0.88,52.1333,0.0,515.52
1.1667,24.7,24.7,13.4897,0.8567,51.4667,0.2667,515.4967
1.0833,25.3,25.3,15.469,0.8467,51.1,0.2667,515.49
1.1667,25.4667,25.4667,14.9743,0.85,50.5,1.4333,515.4867
1.5,24.9667,24.9667,14.975,0.8533,49.7667,1.1667,515.48
1.75,24.6333,24.6333,16.4613,0.8367,50.2333,1.1667,515.4733
2.0,24.4667,24.4667,18.9383,0.83,51.1333,30.0,515.48
2.0,25.0667,25.0667,18.9393,0.8433,52.2333,30.6667,515.49
2.0833,25.5333,25.5333,18.4463,0.8433,52.0667,33.4,515.5
2.1667,25.7667,25.7667,16.467,0.8533,51.2333,3.5333,515.4967
2.0,25.5333,25.5333,18.9487,0.8267,52.0,2.8667,515.4867
1.75,25.1,25.1,19.944,0.81,54.8,3.0333,515.4967
1.4167,24.7667,24.7667,20.4427,0.7867,59.4667,3.8333,515.5267
1.3333,24.6333,24.6333,18.9587,0.7833,61.0667,8.1,515.5767
1.25,24.4667,24.4667,19.4607,0.7867,59.4,5.4,515.5933
1.25,24.6333,24.6333,18.9673,0.7933,55.8667,5.9667,515.5767
1.0,24.9667,24.9667,20.4633,0.7933,53.2,1.8667,515.54
0.75,25.2667,25.2667,18.978,0.8033,51.3333,1.6667,515.51
0.75,25.3,25.3,19.4793,0.8067,49.5667,0.2667,515.49
1.0,25.0667,25.0667,17.495,0.81,48.3333,0.1,515.47
1.0,24.7667,24.7667,18.995,0.82,48.0667,0.1,515.4567
0.75,24.5667,24.5667,20.495,0.8167,48.5,1.5,515.4533
0.8333,24.5333,24.5333,21.996,0.8133,49.0,2.7333,515.46
1.1667,24.4,24.4,19.509,0.8067,49.7667,3.2667,515.4667
1.9167,24.0333,24.0333,19.017,0.8133,50.0667,13.2,515.4733
2.3333,23.7,23.7,16.5263,0.8233,50.3,12.0667,515.4767
2.6667,23.0667,23.0667,15.0303,0.83,50.4667,11.9667,515.48
2.5833,22.8667,22.8667,12.5357,0.8533,50.6667,1.2,515.4833
2.25,22.5333,22.5333,11.0367,0.87,51.7667,15.3667,515.4833
2.0,22.8667,22.8667,12.5407,0.87,53.4333,35.4,515.4933
1.5833,23.0,23.0,12.041,0.8733,58.6,50.6333,515.51
1.4167,23.2,23.2,12.0407,0.87,69.7,36.4667,515.5633
1.1667,23.4333,23.4333,11.5423,0.8767,79.5333,23.4667,515.6633
1.0833,23.6667,23.6667,11.543,0.89,82.2,8.9,515.7533
1.25,23.7667,23.7667,12.045,0.8967,77.1667,13.2333,515.78
1.5,23.7,23.7,11.5443,0.8867,70.4667,5.7667,515.74
1.4167,23.8333,23.8333,12.5513,0.8533,66.2,4.6,515.6833
1.0833,24.3667,24.3667,14.5663,0.8467,72.8333,0.2,515.64
1.0,24.8333,24.8333,16.079,0.8467,96.3,21.5667,515.6867
1.25,24.8,24.8,15.0717,0.8633,177.1667,42.2333,515.8333
1.4167,23.9333,23.9333,15.5793,0.86,203.0,64.7,516.2667
1.3333,23.3,23.3,15.0773,0.8633,200.6667,47.6,516.4367
1.3333,23.1667,23.1667,15.5817,0.8467,219.0,28.4667,516.4433
1.4167,23.6333,23.6333,13.057,0.8567,259.0,45.8333,516.4833
1.5,24.2,24.2,13.058,0.8567,293.3333,48.9,516.63
1.5,24.7333,24.7333,14.069,0.8667,228.0,49.3667,516.7933
1.4167,25.1,25.1,15.586,0.86,174.3333,11.2333,516.55
1.3333,25.1667,25.1667,13.559,0.8733,132.6667,4.1667,516.3233
1.0,24.8,24.8,11.5307,0.8833,110.8667,2.1333,516.1133
0.75,24.3,24.3,12.037,0.88,98.3667,0.8333,515.9867
0.6667,23.8,23.8,14.57,0.8633,91.1333,0.5667,515.9033
0.8333,24.0333,24.0333,16.0883,0.85,89.2333,1.1333,515.8533
1.0,24.2333,24.2333,14.055,0.85,87.7333,0.7333,515.84
1.0,24.4667,24.4667,12.0203,0.8833,86.9,0.7333,515.8267
1.1667,23.9667,23.9667,11.0,0.8767,93.2667,2.6667,515.82
1.3333,23.8,23.8,11.503,0.88,95.6333,3.9,515.8633
2.0833,23.9333,23.9333,13.0227,0.8467,94.9333,3.9,515.8833
2.6667,24.1333,24.1333,14.5423,0.8433,83.7,1.6667,515.8767
3.4167,24.1667,24.1667,15.0447,0.8567,77.1,4.3,515.7933
3.5833,23.9333,23.9333,15.0387,0.8667,73.2333,4.3,515.74
3.0833,23.7667,23.7667,16.5583,0.8667,70.8,3.9,515.7067
2.4167,23.9667,23.9667,18.0777,0.8533,69.9667,0.0,515.6867
1.8333,24.1667,24.1667,17.5603,0.85,71.5667,0.0,515.68
1.9167,24.3667,24.3667,13.9887,0.89,71.3667,0.0,515.6933
1.5833,24.4,24.4,11.434,0.8967,70.0,0.0,515.69
1.1667,24.6333,24.6333,10.9147,0.9067,70.5667,0.0667,515.6767
0.9167,24.8667,24.8667,12.431,0.8767,70.9333,0.3,515.6833
1.0833,24.9667,24.9667,14.964,0.8667,78.0,0.3,515.6867
1.1667,24.6,24.6,15.461,0.8567,80.4333,2.2333,515.7133
1.0833,24.3,24.3,15.448,0.8533,85.1,3.0,515.6967
0.9167,24.1667,24.1667,13.3997,0.85,88.4,3.0333,515.7
0.8333,24.2,24.2,14.402,0.8433,89.9,1.0333,515.71
1.25,24.0333,24.0333,17.4363,0.8267,92.3333,1.8,515.7167
1.75,23.8667,23.8667,20.469,0.83,89.6333,9.8,515.73
1.9167,23.5,23.5,18.9287,0.8267,85.7,9.8,515.7167
1.5833,23.5667,23.5667,14.848,0.8467,79.2667,8.0333,515.6933
1.1667,23.7333,23.7333,13.305,0.8433,73.9333,0.0667,515.6533
1.0833,24.1,24.1,14.808,0.8367,74.0667,2.6333,515.62
1.0833,24.0,24.0,16.8167,0.8367,80.1667,3.2667,515.62
1.1667,23.0333,23.0333,14.2643,0.8467,93.9333,6.1667,515.6567
1.0833,22.3667,22.3667,11.713,0.88,111.9333,8.1333,515.7367
0.9167,22.5333,22.5333,11.6897,0.88,121.0,10.8,515.84
0.9167,23.5333,23.5333,12.6813,0.8933,119.6667,19.9,515.89
1.0833,24.5333,24.5333,14.176,0.8733,114.0,15.4,515.8833
1.1667,24.4,24.4,14.654,0.8667,110.0,12.5333,515.8533
1.0833,23.6,23.6,15.135,0.8633,111.6667,0.4667,515.8333
0.9167,22.6,22.6,16.619,0.8667,136.0,24.8,515.84
0.8333,22.5,22.5,14.5797,0.8633,156.3333,29.3333,515.9533
0.9167,22.8,22.8,18.0653,0.8067,161.6667,36.4,516.0533
1.0833,23.3,23.3,20.5387,0.76,144.3333,13.3667,516.0833
1.4167,23.3333,23.3333,24.0163,0.7233,144.3333,13.5333,516.0033
1.5833,23.2,23.2,23.975,0.7133,188.6667,15.4,516.0
2.0,23.2333,23.2333,22.4337,0.7167,215.0,36.9,516.18
2.25,23.5667,23.5667,19.4023,0.74,229.3333,31.9,516.2967
2.3333,24.1333,24.1333,15.3773,0.76,206.6667,23.0667,516.36
2.1667,24.2667,24.2667,13.3487,0.79,193.0,3.5,516.2767
2.0833,24.2667,24.2667,15.798,0.7867,180.6667,8.2667,516.22
2.1667,24.2667,24.2667,19.7307,0.77,166.6667,8.2667,516.17
2.0,24.5333,24.5333,21.1797,0.74,166.6667,5.8333,516.11
1.75,24.3667,24.3667,20.1477,0.74,156.6667,0.9333,516.11
1.5833,24.4333,24.4333,16.1557,0.7633,163.6667,4.3667,516.0633
1.6667,24.1333,24.1333,15.62,0.7767,154.6667,5.7,516.0933
2.25,23.9333,23.9333,16.069,0.7633,150.0,5.7,516.0533
2.75,23.7333,23.7333,20.4467,0.7567,133.3333,2.1667,516.03
3.0,23.6333,23.6333,20.4037,0.7433,130.3333,0.1,515.95
2.75,23.7,23.7,20.845,0.7433,128.6667,4.8333,515.9367
2.5,23.8667,23.8667,16.4033,0.76,124.3333,4.9,515.9267
2.5,24.0333,24.0333,16.3583,0.76,113.6667,4.8,515.9033
3.1667,24.1667,24.1667,15.822,0.7433,152.6667,6.2333,515.8467
3.8333,23.8667,23.8667,19.66,0.7,161.6667,6.2333,516.0133
3.8333,23.7667,23.7667,21.0627,0.6967,167.3333,6.2333,516.06
3.1667,23.5,23.5,22.4587,0.7167,138.6667,14.8333,516.09
2.5833,23.5667,23.5667,20.9567,0.7367,146.6667,14.7667,515.9733
2.6667,23.2667,23.2667,20.42,0.7433,297.6667,28.5,515.99
2.75,23.5,23.5,19.8807,0.74,349.0,17.3,516.56
2.75,23.8,23.8,20.7843,0.7233,365.0,18.8667,516.8133
3.0833,24.0,24.0,21.206,0.7267,236.3333,5.1667,516.9167
3.4167,23.5,23.5,21.623,0.7067,198.3333,7.7,516.45
3.3333,22.7667,22.7667,21.0903,0.7233,179.6667,6.6667,516.2567
2.9167,22.1667,22.1667,21.5047,0.72,162.6667,6.6333,516.1633
2.1667,22.4667,22.4667,19.555,0.76,160.3333,0.5333,516.0867
1.8333,22.9,22.9,18.558,0.7467,213.0,3.6,516.0667
1.6667,23.0,23.0,18.4953,0.7367,236.6667,8.8333,516.2667
1.8333,23.0,23.0,19.852,0.72,230.6667,9.0667,516.37
2.3333,23.1333,23.1333,20.2707,0.7467,201.0,7.9,516.3533
2.6667,23.5667,23.5667,18.81,0.7667,196.6667,3.1667,516.25
3.1667,23.5667,23.5667,19.216,0.7533,230.6667,9.0,516.2333
3.3333,23.6,23.6,20.092,0.72,220.0,6.9,516.3667
3.1667,23.5667,23.5667,20.0403,0.7233,213.0,8.0667,516.3233
2.8333,23.7,23.7,19.9787,0.72,174.0,2.1,516.2933
2.8333,22.9667,22.9667,20.381,0.7267,159.3333,2.2333,516.14
3.1667,22.5333,22.5333,21.7083,0.7133,146.6667,0.6333,516.0767
3.1667,22.2,22.2,20.7313,0.74,142.0,0.5333,516.02
2.8333,22.8,22.8,20.6713,0.77,136.6667,0.0667,515.9967
2.3333,23.2667,23.2667,19.6997,0.7533,136.0,3.0333,515.97
2.1667,23.2667,23.2667,20.557,0.74,131.6667,3.0333,515.9667
1.9167,22.8333,22.8333,20.0447,0.7333,126.6667,3.0333,515.9467
1.8333,22.5333,22.5333,20.8987,0.7467,119.6667,1.0667,515.92
2.6667,22.7,22.7,21.2933,0.7433,114.6667,1.0667,515.8833
3.5833,23.0333,23.0333,22.1413,0.72,111.0,1.0667,515.8533
4.5,23.2333,23.2333,22.5357,0.72,107.3333,0.0,515.8367
4.5,23.2667,23.2667,19.7867,0.7233,103.0,0.0,515.8167
3.8333,22.5667,22.5667,18.835,0.7433,104.0,0.8333,515.7967
3.1667,22.2,22.2,18.779,0.7433,108.0,0.8333,515.8
2.4167,21.6,21.6,20.0787,0.74,109.3333,0.8333,515.82
2.3333,21.9667,21.9667,17.807,0.7333,155.3333,2.2,515.8267
2.5833,22.3,22.3,16.867,0.7333,217.3333,4.9667,516.0167
2.9167,22.8667,22.8667,17.7093,0.7333,330.0,12.2,516.26
3.5,22.9333,22.9333,20.33,0.72,326.6667,10.0,516.7467
3.75,23.0,23.0,20.7273,0.74,294.6667,7.2333,516.78
3.5,22.9667,22.9667,19.8017,0.7533,229.0,0.1667,516.6767
3.0,23.1,23.1,18.0,0.8,217.6667,0.1667,516.4
3.0833,22.9333,22.9333,15.764,0.8167,251.0,0.1667,516.3233
3.6667,23.0,23.0,16.1653,0.8,330.0,3.1333,516.4333
4.25,22.7667,22.7667,16.1343,0.7633,386.6667,3.1333,516.68
4.25,22.5333,22.5333,16.5433,0.7233,373.0,3.1333,516.88
3.6667,22.6333,22.6333,16.5087,0.72,283.3333,0.0,516.8433
3.0833,22.8667,22.8667,18.222,0.7133,222.0,0.0,516.5533
2.5,23.5667,23.5667,19.934,0.72,191.3333,0.0,516.3333
2.5,23.2,23.2,18.1673,0.7533,171.6667,0.0,516.2133
2.9167,23.2,23.2,15.9693,0.7667,157.0,0.0,516.13
3.3333,22.8667,22.8667,15.507,0.7533,145.3333,0.0,516.0633
3.5833,23.0667,23.0667,17.2167,0.7233,137.6667,0.0,516.01
3.4167,22.6333,22.6333,18.9257,0.72,134.0,0.0,515.9733
3.4167,22.5333,22.5333,18.0397,0.74,140.3333,0.0,515.9567
3.5833,22.2,22.2,16.725,0.7433,142.3333,0.0,515.9833
4.25,21.9333,21.9333,17.136,0.7433,138.6667,0.0,515.9933
4.75,21.3333,21.3333,17.9807,0.7333,127.0,0.0,515.9767
5.0833,21.5,21.5,19.6873,0.7367,119.0,0.0,515.9233
4.9167,21.6333,21.6333,18.8117,0.7333,114.0,0.0,515.8833
4.3333,21.4667,21.4667,19.228,0.7333,108.6667,0.0,515.8567
3.9167,20.9667,20.9667,18.7863,0.7233,105.3333,0.0,515.8267
3.4167,20.6667,20.6667,19.6357,0.73,103.3333,0.0,515.8067
3.3333,20.6667,20.6667,19.627,0.73,102.6667,0.0,515.7933
2.9167,20.4667,20.4667,20.0497,0.7267,103.0,0.0,515.79
2.5833,21.1333,21.1333,18.7577,0.6967,100.2333,0.0,515.7933
2.1667,21.6667,21.6667,18.7543,0.68,97.5,0.0,515.78
2.0833,22.5333,22.5333,18.7527,0.68,94.1,0.0,515.7633
1.9167,22.3667,22.3667,20.04,0.69,93.2,0.0,515.7433
1.8333,22.2333,22.2333,19.6133,0.7033,91.5,0.0,515.7367
1.75,21.3,21.3,19.6177,0.7067,88.6667,0.0,515.7267
1.75,20.7,20.7,19.6233,0.7033,88.4,0.0,515.71
1.75,19.7,19.7,20.06,0.6867,89.8,0.0,515.71
1.75,19.4667,19.4667,20.0693,0.6867,91.4667,0.0,515.72
2.0833,18.9,18.9,20.081,0.6933,99.4,0.0,515.73
2.4167,18.8333,18.8333,19.2337,0.71,109.1,0.1,515.7733
2.5,18.4667,18.4667,18.8183,0.7033,116.0,0.9,515.8267
2.25,19.1,19.1,17.973,0.7167,110.1,0.9667,515.8667
1.8333,19.5,19.5,18.852,0.7333,104.1,0.8667,515.8333
1.6667,19.8,19.8,19.3027,0.73,101.4333,0.0667,515.8
1.7667,21.5,18.9,19.357,0.7477,122.3333,0.0,515.7967
2.04,23.4333,18.1667,18.635,0.733,133.3333,0.0,515.9033
2.1867,25.3,17.3,17.5297,0.7663,139.3333,0.0,515.9667
