Time,Ban_Don,Cau_14,Dak_Mot,Dak_to,Duc_Xuyen,Giang_Son,Kon_Plong,Kon_Tum,Krong_Buk,Trung_Nghia
1981-05-27,155.0,140.0,36.2887,-1e-30,36.0,48.2,6.03661,46.7,3.4,-1e-30
1981-05-28,144.0,130.0,28.4304,-1e-30,29.9,35.6,5.95599,42.8,2.9,-1e-30
1981-05-29,220.0,121.0,23.8427,-1e-30,29.9,29.7,5.87861,42.8,3.4,-1e-30
1981-05-30,150.0,112.0,31.3953,-1e-30,29.9,28.4,5.803319999999999,56.5,3.1,-1e-30
1981-05-31,133.0,106.0,27.2639,-1e-30,30.7,31.4,5.72955,49.2,3.6,-1e-30
1981-06-01,124.0,106.0,23.0767,-1e-30,32.2,28.1,5.65701,43.8,2.4,-1e-30
1981-06-02,118.0,104.0,26.9806,-1e-30,27.6,25.8,5.59909,40.9,2.4,-1e-30
1981-06-03,118.0,106.0,23.6439,-1e-30,36.0,24.4,5.52075,44.8,2.4,-1e-30
1981-06-04,118.0,112.0,44.2642,-1e-30,39.1,23.6,7.6029100000000005,42.8,2.2,-1e-30
1981-06-05,144.0,135.0,49.1254,-1e-30,64.4,21.8,6.71905,43.8,2.2,-1e-30
1981-06-06,151.0,134.0,40.9876,-1e-30,57.9,20.9,11.1306,45.7,2.2,-1e-30
1981-06-07,144.0,127.0,35.3406,-1e-30,43.7,19.7,33.9621,50.4,2.4,-1e-30
1981-06-08,203.0,118.0,82.3835,-1e-30,68.0,21.4,36.804,51.3,3.1,-1e-30
1981-06-09,276.0,164.0,126.337,-1e-30,117.0,33.4,45.9746,81.6,8.0,-1e-30
1981-06-10,248.0,198.0,198.58700000000002,-1e-30,103.0,45.9,74.3248,133.0,8.3,-1e-30
1981-06-11,232.0,194.0,257.587,-1e-30,93.0,48.2,69.8713,202.0,8.0,-1e-30
1981-06-12,208.0,188.0,200.304,-1e-30,91.1,48.0,52.3528,243.0,6.6,-1e-30
1981-06-13,212.0,183.0,170.62400000000002,-1e-30,91.1,44.0,63.1114,192.0,9.6,-1e-30
1981-06-14,243.0,186.0,181.755,-1e-30,101.0,41.4,109.368,233.0,12.6,-1e-30
1981-06-15,372.0,218.0,181.52900000000002,-1e-30,192.0,45.2,94.9544,245.0,18.4,-1e-30
1981-06-16,459.0,295.0,162.82299999999998,-1e-30,274.0,60.7,77.1306,228.0,18.4,-1e-30
1981-06-17,442.0,352.0,237.67,-1e-30,251.0,78.6,89.2662,259.0,20.2,-1e-30
1981-06-18,531.0,377.0,234.15099999999998,-1e-30,198.0,89.8,90.5567,240.0,24.3,-1e-30
1981-06-19,538.0,364.0,228.752,-1e-30,182.0,102.0,100.829,246.0,15.9,-1e-30
1981-06-20,447.0,352.0,200.032,-1e-30,178.0,108.0,82.9071,265.0,12.6,-1e-30
1981-06-21,528.0,349.0,283.02,-1e-30,166.0,105.0,99.7453,325.0,25.4,-1e-30
1981-06-22,528.0,344.0,273.216,-1e-30,146.0,103.0,125.87700000000001,294.0,36.0,-1e-30
1981-06-23,551.0,339.0,270.714,-1e-30,142.0,103.0,115.006,234.0,27.5,-1e-30
1981-06-24,412.0,314.0,225.081,-1e-30,114.0,100.0,81.4805,178.0,14.6,-1e-30
1981-06-25,343.0,291.0,157.364,-1e-30,95.1,99.3,61.8926,143.0,9.6,-1e-30
1981-06-26,310.0,273.0,117.461,-1e-30,88.5,96.4,48.8439,124.0,7.7,-1e-30
1981-06-27,293.0,268.0,107.853,-1e-30,91.6,86.8,40.5706,106.0,7.1,-1e-30
1981-06-28,291.0,270.0,89.7939,-1e-30,88.8,75.2,39.0251,104.0,6.6,-1e-30
1981-06-29,291.0,264.0,103.76100000000001,-1e-30,80.5,66.2,34.4541,98.6,6.4,-1e-30
1981-06-30,284.0,257.0,90.5987,-1e-30,83.6,56.1,31.5822,88.4,6.9,-1e-30
1981-07-01,268.0,247.0,81.1175,-1e-30,71.8,47.4,29.7689,80.1,7.1,-1e-30
1981-07-02,240.0,222.0,71.9601,-1e-30,69.3,40.8,28.5989,80.1,8.9,-1e-30
1981-07-03,234.0,212.0,74.742,-1e-30,72.6,37.8,27.7942,80.1,10.6,-1e-30
1981-07-04,236.0,206.0,76.2161,-1e-30,90.9,44.0,27.1965,93.4,10.2,-1e-30
1981-07-05,230.0,212.0,96.8502,-1e-30,87.6,48.9,26.7167,110.0,8.6,-1e-30
1981-07-06,220.0,198.0,92.4585,-1e-30,72.6,44.7,34.4592,110.0,7.1,-1e-30
1981-07-07,208.0,183.0,84.9057,-1e-30,67.6,39.8,30.7947,102.0,7.1,-1e-30
1981-07-08,195.0,171.0,83.4185,-1e-30,66.0,36.0,32.2859,86.7,7.1,-1e-30
1981-07-09,188.0,166.0,106.56700000000001,-1e-30,61.9,32.8,39.0331,109.0,6.6,-1e-30
1981-07-10,205.0,171.0,94.0068,-1e-30,66.8,35.6,32.9036,114.0,8.3,-1e-30
1981-07-11,310.0,186.0,81.1698,-1e-30,82.5,39.1,29.9167,112.0,7.1,-1e-30
1981-07-12,272.0,202.0,70.8108,-1e-30,78.4,41.2,27.8818,90.0,6.6,-1e-30
1981-07-13,248.0,194.0,79.1874,-1e-30,70.1,39.1,26.518,131.0,5.9,-1e-30
1981-07-14,224.0,188.0,71.7952,-1e-30,73.4,35.6,25.5818,104.0,5.9,-1e-30
1981-07-15,226.0,186.0,74.6911,-1e-30,73.4,34.9,24.9083,129.0,6.1,-1e-30
1981-07-16,222.0,177.0,79.1638,-1e-30,67.6,36.3,24.393,109.0,5.9,-1e-30
1981-07-17,222.0,171.0,80.8426,-1e-30,62.7,34.9,23.9716,100.0,5.9,-1e-30
1981-07-18,297.0,177.0,103.99,-1e-30,72.6,34.6,23.6056,96.8,5.7,-1e-30
1981-07-19,295.0,230.0,97.5169,-1e-30,103.0,39.4,23.2727,129.0,6.4,-1e-30
1981-07-20,312.0,251.0,149.22799999999998,-1e-30,116.0,44.4,22.9598,117.0,6.6,-1e-30
1981-07-21,286.0,226.0,171.96400000000003,-1e-30,86.7,42.2,22.6597,149.0,6.9,-1e-30
1981-07-22,238.0,206.0,158.713,-1e-30,73.4,38.4,22.3683,172.0,6.4,-1e-30
1981-07-23,216.0,186.0,119.605,-1e-30,66.0,35.2,22.0831,137.0,6.4,-1e-30
1981-07-24,195.0,170.0,96.6119,-1e-30,61.1,31.0,21.8031,126.0,5.9,-1e-30
1981-07-25,178.0,157.0,80.2829,-1e-30,57.9,27.4,21.5273,109.0,6.4,-1e-30
1981-07-26,180.0,163.0,69.4221,-1e-30,90.9,25.7,21.2555,93.4,5.7,-1e-30
1981-07-27,188.0,170.0,62.5184,-1e-30,77.6,28.2,20.9873,102.0,5.7,-1e-30
1981-07-28,188.0,178.0,58.0284,-1e-30,90.1,30.2,20.7226,93.4,5.1,-1e-30
1981-07-29,212.0,186.0,55.0902,-1e-30,84.2,34.2,20.4613,93.4,5.0,-1e-30
1981-07-30,201.0,185.0,53.2534,-1e-30,74.2,32.0,20.2033,86.7,5.0,-1e-30
1981-07-31,222.0,218.0,51.9482,-1e-30,157.0,46.7,19.9487,91.7,5.7,-1e-30
1981-08-01,285.0,268.0,58.8104,-1e-30,156.0,54.3,19.6972,100.0,6.6,-1e-30
1981-08-02,477.0,282.0,117.065,-1e-30,146.0,60.3,19.4489,95.1,10.6,-1e-30
1981-08-03,368.0,274.0,106.663,-1e-30,128.0,65.6,19.7374,86.7,7.7,-1e-30
1981-08-04,359.0,263.0,115.689,-1e-30,149.0,69.2,34.41,86.7,7.1,-1e-30
1981-08-05,564.0,314.0,232.007,-1e-30,240.0,75.2,54.3526,209.0,16.7,-1e-30
1981-08-06,475.0,357.0,295.62,-1e-30,208.0,79.2,80.6491,200.0,13.4,-1e-30
1981-08-07,426.0,348.0,223.11599999999999,-1e-30,181.0,77.3,76.6029,174.0,10.2,-1e-30
1981-08-08,388.0,337.0,162.501,-1e-30,183.0,75.1,95.6775,158.0,8.9,-1e-30
1981-08-09,470.0,342.0,193.822,-1e-30,253.0,74.3,96.5993,209.0,28.5,-1e-30
1981-08-10,472.0,371.0,231.013,-1e-30,498.0,87.2,100.977,262.0,27.5,-1e-30
1981-08-11,466.0,420.0,220.69,-1e-30,414.0,95.7,104.994,325.0,15.9,-1e-30
1981-08-12,484.0,454.0,165.967,-1e-30,298.0,99.6,84.8492,274.0,12.6,-1e-30
1981-08-13,560.0,474.0,128.688,-1e-30,249.0,96.6,76.9532,209.0,17.1,-1e-30
1981-08-14,600.0,478.0,127.89200000000001,-1e-30,292.0,92.3,59.0283,188.0,16.6,-1e-30
1981-08-15,883.0,541.0,108.57600000000001,-1e-30,630.0,108.0,49.0805,170.0,64.6,-1e-30
1981-08-16,914.0,549.0,109.01799999999999,-1e-30,513.0,129.0,41.9716,226.0,41.9,-1e-30
1981-08-17,826.0,584.0,134.32399999999998,-1e-30,612.0,151.0,51.1715,240.0,35.5,-1e-30
1981-08-18,936.0,624.0,140.922,-1e-30,618.0,160.0,59.9394,200.0,46.1,-1e-30
1981-08-19,887.0,664.0,144.334,-1e-30,558.0,163.0,87.9927,292.0,32.4,-1e-30
1981-08-20,798.0,711.0,145.6,-1e-30,432.0,167.0,145.509,290.0,24.8,-1e-30
1981-08-21,788.0,727.0,130.179,-1e-30,366.0,167.0,97.7369,272.0,22.0,-1e-30
1981-08-22,770.0,715.0,109.62799999999999,-1e-30,308.0,158.0,76.2468,231.0,20.3,-1e-30
1981-08-23,740.0,693.0,93.4828,-1e-30,277.0,143.0,60.5937,196.0,20.0,-1e-30
1981-08-24,706.0,660.0,82.0864,-1e-30,245.0,125.0,50.2766,180.0,19.6,-1e-30
1981-08-25,670.0,613.0,85.6428,-1e-30,222.0,110.0,43.7229,110.0,18.8,-1e-30
1981-08-26,623.0,568.0,89.4304,-1e-30,212.0,99.6,39.6185,142.0,18.8,-1e-30
1981-08-27,597.0,526.0,87.4351,-1e-30,201.0,91.9,37.0339,146.0,19.2,-1e-30
1981-08-28,550.0,484.0,80.0165,-1e-30,191.0,83.5,35.3639,137.0,18.2,-1e-30
1981-08-29,496.0,447.0,77.7381,-1e-30,178.0,76.4,34.2327,129.0,17.4,-1e-30
1981-08-30,464.0,413.0,78.5858,-1e-30,170.0,72.0,37.9874,131.0,17.0,-1e-30
1981-08-31,434.0,384.0,75.8306,-1e-30,162.0,67.5,45.1311,126.0,16.3,-1e-30
1981-09-01,389.0,355.0,70.9438,-1e-30,154.0,62.6,39.4161,147.0,16.0,-1e-30
1981-09-02,376.0,337.0,75.0021,-1e-30,150.0,58.0,36.5762,137.0,16.0,-1e-30
1981-09-03,354.0,317.0,84.7858,-1e-30,144.0,54.3,34.545,117.0,16.1,-1e-30
1981-09-04,348.0,319.0,93.8019,-1e-30,182.0,58.0,33.1211,114.0,15.5,-1e-30
1981-09-05,355.0,320.0,102.30799999999999,-1e-30,154.0,58.7,32.1037,109.0,14.8,-1e-30
1981-09-06,336.0,302.0,92.7554,-1e-30,150.0,57.3,31.3444,105.0,17.4,-1e-30
1981-09-07,336.0,307.0,116.505,-1e-30,189.0,57.4,30.744,105.0,20.2,-1e-30
