time,wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level,vapor,kongplong_q,dakmot_q
1991-10-18,1.0,24.1,24.1,22.844,0.72,135.0,0.0,516.17,8.956982333333334,24.6687,86.4831
1991-10-19,1.0,23.0,23.0,13.328,0.83,132.0,0.1,516.15,8.956982333333334,41.6762,83.861
1991-10-20,1.0,24.0,24.0,11.859000000000002,0.75,132.0,0.0,516.15,8.956982333333334,41.8304,80.833
1991-10-21,1.0,23.8,23.8,17.24,0.78,130.0,0.0,516.14,8.956982333333334,53.1522,78.1513
1991-10-22,1.0,22.0,22.0,9.225,0.85,127.0,0.6,516.12,8.956982333333334,73.7291,84.4104
1991-10-23,0.0,22.1,22.1,8.911,0.9,139.0,8.4,516.19,8.956982333333334,99.2545,126.168
1991-10-24,0.0,21.3,21.3,8.173,0.96,587.0,37.5,517.6,8.956982333333334,165.513,125.357
1991-10-25,0.0,22.8,22.8,13.087,0.78,485.0,0.0,517.53,8.956982333333334,91.5292,111.566
1991-10-26,0.0,22.5,22.5,20.513,0.74,250.0,0.0,516.74,8.956982333333334,71.0621,132.888
1991-10-27,0.5,20.7,20.7,20.174,0.8,191.0,0.0,516.47,8.956982333333334,53.8055,134.406
1991-10-28,0.5,19.5,19.5,18.012999999999995,0.8,168.0,0.0,516.36,8.956982333333334,43.1016,117.624
1991-10-29,0.0,19.1,19.1,21.177,0.76,156.0,0.0,516.29,8.956982333333334,36.6121,102.572
1991-10-30,0.0,19.4,19.4,18.467,0.73,147.0,0.0,516.24,8.956982333333334,32.7025,91.2132
1991-10-31,0.75,19.3,19.3,21.475,0.75,140.0,0.0,516.2,8.956982333333334,30.3232,83.31
1991-11-01,0.75,19.6,19.6,20.998,0.75,134.0,0.0,516.16,9.799861916666666,28.8327,77.9808
1991-11-02,0.0,22.1,22.1,20.661,0.74,128.0,0.0,516.13,9.799861916666666,27.8508,74.3849
1991-11-03,0.0,20.6,20.6,21.57,0.73,125.0,0.0,516.11,9.799861916666666,27.1572,71.8924
1991-11-04,0.0,20.4,20.4,20.545,0.77,120.0,0.0,516.08,9.799861916666666,26.6263,70.0785
1991-11-05,0.0,21.0,21.0,21.45,0.75,117.0,0.0,516.06,9.799861916666666,26.1874,68.673
1991-11-06,0.75,21.4,21.4,19.745,0.77,112.0,0.0,516.03,9.799861916666666,25.801,67.5104
1991-11-07,0.75,21.4,21.4,14.629,0.78,112.0,0.0,516.03,9.799861916666666,25.4451,66.4921
1991-11-08,0.0,21.6,21.6,7.7639999999999985,0.83,112.0,11.8,516.03,9.799861916666666,25.1078,65.5605
1991-11-09,0.0,23.1,23.1,14.954,0.73,137.0,3.4,516.18,9.799861916666666,24.7824,64.6822
1991-11-10,1.5,22.1,22.1,19.802,0.69,130.0,0.0,516.14,9.799861916666666,24.4651,63.8382
1991-11-11,1.5,22.3,22.3,19.071,0.67,122.0,0.0,516.09,9.799861916666666,24.1542,63.0178
1991-11-12,0.0,21.8,21.8,17.939,0.7,112.0,0.0,516.03,9.799861916666666,23.8483,62.2148
1991-11-13,0.0,19.3,19.3,19.106,0.77,109.0,0.0,516.01,9.799861916666666,23.5469,61.4259
1991-11-14,0.0,14.9,14.9,19.864,0.75,106.0,0.0,515.99,9.799861916666666,23.2497,60.649
1991-11-15,0.0,18.9,18.9,20.619,0.7,102.0,0.0,515.96,9.799861916666666,22.9564,59.8832
1991-11-16,0.75,18.8,18.8,19.765,0.79,98.9,0.0,515.94,9.799861916666666,22.667,59.1276
1991-11-17,0.75,21.5,21.5,20.251,0.74,98.2,0.0,515.93,9.799861916666666,22.3812,58.3819
1991-11-18,0.5,18.7,18.7,17.134,0.8,114.0,0.0,516.04,9.799861916666666,22.099,57.6458
1991-11-19,0.5,16.7,16.7,20.555,0.78,110.0,0.0,516.01,9.799861916666666,21.8205,56.919
1991-11-20,0.0,18.1,18.1,20.641,0.77,98.9,0.0,515.94,9.799861916666666,21.5454,56.2015
1991-11-21,0.0,20.5,20.5,20.594,0.8,94.5,0.0,515.91,9.799861916666666,21.2738,55.493
1991-11-22,1.25,23.9,23.9,18.167,0.71,94.5,0.0,515.91,9.799861916666666,21.0057,54.7935
1991-11-23,1.25,21.7,21.7,20.506,0.79,94.5,0.0,515.91,9.799861916666666,20.7409,54.1028
1991-11-24,0.5,21.2,21.2,20.2,0.75,94.5,0.0,515.91,9.799861916666666,20.4794,53.4209
1991-11-25,0.5,20.6,20.6,19.765,0.79,91.6,0.0,515.89,9.799861916666666,20.2213,52.7475
1991-11-26,0.5,22.5,22.5,16.047,0.81,91.6,0.0,515.89,9.799861916666666,19.9664,52.0826
1991-11-27,0.5,23.2,23.2,18.246,0.73,211.0,0.1,516.54,9.799861916666666,31.8292,51.4261
1991-11-28,0.75,22.0,22.0,20.177,0.76,136.0,0.0,516.17,9.799861916666666,23.6914,50.7779
1991-11-29,0.75,22.6,22.6,20.273,0.75,114.0,0.0,516.03,9.799861916666666,21.7316,50.1378
1991-11-30,0.0,23.2,23.2,17.497,0.74,101.0,0.0,515.96,9.799861916666666,20.6073,49.5058
1991-12-01,0.0,21.6,21.6,20.206,0.75,97.4,0.0,515.93,9.327812166666666,19.9202,48.8818
1991-12-02,0.0,20.7,20.7,15.489,0.74,94.5,0.0,515.91,9.327812166666666,19.4543,48.2657
1991-12-03,0.0,19.8,19.8,17.936,0.75,91.6,0.0,515.89,9.327812166666666,19.101,47.6573
1991-12-04,0.25,21.5,21.5,16.612000000000002,0.66,90.1,0.0,515.88,9.327812166666666,18.806,47.0565
1991-12-05,0.25,19.9,19.9,19.444000000000006,0.71,90.1,0.0,515.88,9.327812166666666,18.5419,46.4634
1991-12-06,0.5,21.4,21.4,17.218,0.63,88.7,0.0,515.87,9.327812166666666,18.2947,45.8777
1991-12-07,0.5,20.1,20.1,20.305,0.71,85.7,0.0,515.85,9.327812166666666,18.0575,45.2994
1991-12-08,0.5,18.6,18.6,18.861,0.79,85.7,0.0,515.85,9.327812166666666,17.8266,44.7284
1991-12-09,0.5,21.6,21.6,16.387999999999998,0.73,82.8,0.0,515.83,9.327812166666666,17.6003,44.1646
1991-12-10,0.75,23.6,23.6,17.793,0.68,112.0,0.0,516.03,9.327812166666666,17.3776,43.6079
1991-12-11,0.75,22.7,22.7,16.875999999999998,0.73,135.0,0.0,516.17,9.327812166666666,17.1582,43.0582
1991-12-12,0.5,22.9,22.9,19.958,0.7,130.0,0.0,516.14,9.327812166666666,16.9418,42.5155
1991-12-13,0.5,22.1,22.1,19.044,0.68,106.0,0.0,515.99,9.327812166666666,16.7281,41.9796
1991-12-14,0.5,21.5,21.5,19.678,0.69,108.0,0.0,516.0,9.327812166666666,16.5172,41.4504
1991-12-15,0.5,21.2,21.2,20.056,0.73,103.0,0.0,515.97,9.327812166666666,16.309,40.9279
1991-12-16,0.75,21.3,21.3,19.791,0.73,97.4,0.0,515.93,9.327812166666666,16.1034,40.412
1991-12-17,0.75,22.0,22.0,20.044,0.73,102.0,0.0,515.96,9.327812166666666,15.9004,39.9027
1991-12-18,0.75,21.4,21.4,19.912,0.67,91.6,0.0,515.89,9.327812166666666,15.7,39.3997
1991-12-19,0.75,19.3,19.3,19.524,0.67,90.1,0.0,515.88,9.327812166666666,15.5021,38.903
1991-12-20,0.0,18.0,18.0,19.139,0.73,85.7,0.0,515.85,9.327812166666666,15.3067,38.4127
1991-12-21,0.0,19.9,19.9,19.913,0.71,85.7,0.0,515.88,9.327812166666666,15.1137,37.9285
1991-12-22,0.5,20.9,20.9,18.63,0.76,85.7,0.0,515.85,9.327812166666666,14.9232,37.4504
1991-12-23,0.5,19.9,19.9,17.605,0.77,85.7,0.0,515.85,9.327812166666666,14.7351,36.9783
1991-12-24,0.75,20.4,20.4,19.287,0.76,82.8,0.0,515.83,9.327812166666666,14.5494,36.5122
1991-12-25,0.75,21.2,21.2,19.94,0.76,81.4,0.0,515.82,9.327812166666666,14.366,36.052
1991-12-26,0.0,22.1,22.1,18.404,0.75,79.9,0.0,515.81,9.327812166666666,14.1849,35.5975
1991-12-27,0.0,22.7,22.7,19.578,0.75,79.9,0.0,515.81,9.327812166666666,14.0061,35.1488
1991-12-28,0.5,21.2,21.2,15.849,0.76,78.6,0.0,515.8,9.327812166666666,13.8296,34.7058
1991-12-29,0.5,19.2,19.2,19.479,0.71,77.3,0.0,515.79,9.327812166666666,13.6552,34.2683
1991-12-30,0.5,21.0,21.0,12.515999999999998,0.73,77.3,0.0,515.79,9.327812166666666,13.4831,33.8363
1991-12-31,0.5,21.1,21.1,18.87,0.75,77.3,0.0,515.79,9.327812166666666,13.3132,33.4098
1992-01-01,0.5,21.3,21.3,19.794,0.75,72.4,0.0,515.79,9.21371075,13.1453,32.9887
1992-01-02,0.5,21.4,21.4,20.336,0.73,72.4,0.0,515.79,9.21371075,12.9797,32.5729
1992-01-03,0.0,20.5,20.5,19.713,0.74,71.0,0.0,515.78,9.21371075,12.816,32.1623
1992-01-04,0.0,21.3,21.3,16.62,0.73,69.7,0.0,515.77,9.21371075,12.6545,31.7569
1992-01-05,0.5,20.4,20.4,9.226,0.84,69.7,2.7,515.77,9.21371075,12.495,31.3744
1992-01-06,0.5,21.7,21.7,16.409000000000002,0.78,69.7,0.0,515.77,9.21371075,12.3375,30.9789
1992-01-07,0.5,21.6,21.6,20.089,0.71,69.7,0.0,515.76,9.21371075,12.182,30.5884
1992-01-08,0.5,20.5,20.5,15.94,0.78,68.4,0.8,515.76,9.21371075,12.0284,30.2029
1992-01-09,0.75,21.2,21.2,20.157,0.74,68.4,0.0,515.76,9.21371075,11.8768,29.8221
1992-01-10,0.75,21.1,21.1,20.324,0.72,68.4,0.0,515.76,9.21371075,11.7271,29.4462
1992-01-11,0.25,19.6,19.6,14.059,0.74,67.1,0.0,515.75,9.21371075,11.5793,29.0751
1992-01-12,0.25,19.8,19.8,17.375999999999998,0.75,71.0,0.0,515.78,9.21371075,11.4333,28.7086
1992-01-13,0.5,21.3,21.3,20.706,0.64,72.4,0.0,515.79,9.21371075,11.2892,28.3467
1992-01-14,0.5,19.1,19.1,20.089,0.69,67.1,0.0,515.75,9.21371075,11.1469,27.9894
1992-01-15,0.0,16.7,16.7,19.47,0.69,67.1,0.0,515.75,9.21371075,11.0064,27.6366
1992-01-16,0.0,15.9,15.9,17.658,0.71,64.6,0.0,515.73,9.21371075,10.8677,27.2882
1992-01-17,0.25,15.8,15.8,19.558,0.72,64.6,0.0,515.73,9.21371075,10.7307,26.9443
1992-01-18,0.25,16.7,16.7,19.736,0.74,63.3,0.0,515.72,9.21371075,10.5954,26.6046
1992-01-19,0.0,15.9,15.9,20.05,0.79,62.0,0.0,515.71,9.21371075,10.4618,26.2693
1992-01-20,0.0,17.8,17.8,18.361,0.79,62.0,0.0,515.71,9.21371075,10.33,25.9381
1992-01-21,0.0,19.2,19.2,20.818,0.71,60.7,0.0,515.7,9.21371075,10.1998,25.6112
1992-01-22,0.0,18.7,18.7,20.737,0.69,71.0,0.0,515.78,9.21371075,10.0712,25.2884
1992-01-23,1.25,16.9,16.9,19.982,0.71,68.4,0.0,515.76,9.21371075,9.94425,24.9696
1992-01-24,1.25,18.7,18.7,20.574,0.71,64.6,0.0,515.73,9.21371075,9.8189,24.6549
1992-01-25,0.5,19.7,19.7,20.088,0.68,64.6,0.0,515.73,9.21371075,9.69514,24.3441
1992-01-26,0.5,20.3,20.3,20.278,0.7,59.4,0.0,515.69,9.21371075,9.57293,24.0372
1992-01-27,0.75,19.8,19.8,20.198,0.69,58.2,0.0,515.68,9.21371075,9.45226,23.7342
1992-01-28,0.75,19.8,19.8,20.253,0.64,58.2,0.0,515.68,9.21371075,9.33311,23.4351
1992-01-29,0.0,19.5,19.5,20.174,0.6,56.9,0.0,515.67,9.21371075,9.21547,23.1397
1992-01-30,0.0,19.5,19.5,20.915,0.65,55.6,0.0,515.66,9.21371075,9.09931,22.84800000000001
1992-01-31,0.5,20.3,20.3,19.877,0.72,54.4,0.0,515.65,9.21371075,8.98461,22.56
1992-02-01,0.5,20.6,20.6,20.347,0.7,54.4,0.0,515.65,10.887508333333335,8.871360000000003,22.2756
1992-02-02,0.0,21.1,21.1,21.234,0.74,53.1,0.0,515.64,10.887508333333335,8.75954,21.9948
1992-02-03,0.0,22.5,22.5,20.327,0.7,53.1,0.0,515.64,10.887508333333335,8.64912,21.7176
1992-02-04,0.5,22.4,22.4,20.803,0.71,51.9,0.0,515.63,10.887508333333335,8.5401,21.4438
1992-02-05,0.5,23.0,23.0,20.864,0.72,51.9,0.0,515.63,10.887508333333335,8.43245,21.1735
1992-02-06,1.0,22.6,22.6,20.369,0.76,50.6,0.0,515.62,10.887508333333335,8.32616,20.9066
1992-02-07,1.0,23.4,23.4,21.268,0.74,49.4,0.0,515.61,10.887508333333335,8.221210000000001,20.6431
1992-02-08,0.5,24.1,24.1,20.49,0.76,49.4,0.0,515.61,10.887508333333335,8.11758,20.3829
1992-02-09,0.5,23.3,23.3,21.675,0.71,49.4,0.0,515.61,10.887508333333335,8.015260000000001,20.126
1992-02-10,0.0,23.8,23.8,22.021,0.75,49.4,0.0,515.61,10.887508333333335,7.9142199999999985,19.8723
1992-02-11,0.0,23.4,23.4,20.816,0.76,48.2,0.0,515.6,10.887508333333335,7.81447,19.6218
1992-02-12,0.5,23.3,23.3,20.736,0.72,46.9,0.0,515.59,10.887508333333335,7.715960000000001,19.3745
1992-02-13,0.5,22.8,22.8,18.528,0.73,46.9,0.0,515.59,10.887508333333335,7.6187,19.1302
1992-02-14,0.0,23.2,23.2,20.148,0.75,46.9,0.0,515.59,10.887508333333335,7.52267,18.8891
1992-02-15,0.0,24.0,24.0,21.207,0.73,46.9,0.0,515.59,10.887508333333335,7.42785,18.6571
1992-02-16,0.25,23.8,23.8,21.841,0.71,45.7,0.0,515.58,10.887508333333335,7.334219999999997,18.422
1992-02-17,0.25,25.3,25.3,21.905,0.71,44.4,0.0,515.57,10.887508333333335,7.24177,18.1897
1992-02-18,0.25,24.6,24.6,21.106,0.7,44.4,0.0,515.57,10.887508333333335,7.15049,17.9605
1992-02-19,0.25,23.8,23.8,23.04,0.68,44.4,0.0,515.57,10.887508333333335,7.06035,17.7341
1992-02-20,0.75,22.2,22.2,19.496,0.68,42.0,0.0,515.55,10.887508333333335,6.9713600000000016,17.5105
1992-02-21,0.75,22.9,22.9,15.354,0.65,42.0,0.0,515.55,10.887508333333335,6.8834800000000005,17.2898
1992-02-22,0.5,23.3,23.3,23.817,0.61,43.2,0.0,515.56,10.887508333333335,6.79672,17.0719
1992-02-23,0.5,22.8,22.8,23.88300000000001,0.62,42.0,0.0,515.55,10.887508333333335,6.71104,16.8567
1992-02-24,0.75,21.7,21.7,24.094,0.63,42.0,0.0,515.55,10.887508333333335,6.62645,16.6442
1992-02-25,0.75,21.3,21.3,23.72,0.61,40.8,0.0,515.54,10.887508333333335,6.54292,16.4344
1992-02-26,0.5,20.4,20.4,22.759,0.64,40.8,0.0,515.54,10.887508333333335,6.46045,16.2272
1992-02-27,0.5,21.6,21.6,23.113000000000003,0.65,42.0,0.0,515.55,10.887508333333335,6.37902,16.0227
1992-02-28,0.25,23.1,23.1,18.907,0.68,42.0,0.0,515.55,10.887508333333335,6.29861,15.8207
1992-02-29,0.25,23.7,23.7,17.336,0.73,42.0,0.0,515.54,10.887508333333335,6.21921,15.6213
1992-03-01,0.0,23.9,23.9,21.372,0.73,40.8,4.6,515.54,12.1233025,6.14082,15.4244
1992-03-02,0.0,23.7,23.7,23.795,0.69,40.8,0.0,515.54,12.1233025,6.06342,15.23
1992-03-03,0.25,23.7,23.7,24.002,0.67,39.6,0.0,515.53,12.1233025,5.9869900000000005,15.038
1992-03-04,0.25,23.5,23.5,23.912,0.63,39.6,0.0,515.53,12.1233025,5.9115199999999986,14.8485
1992-03-05,0.5,23.0,23.0,24.118,0.63,38.4,0.0,515.52,12.1233025,5.83701,14.6613
1992-03-06,0.5,23.2,23.2,20.592,0.68,38.4,0.0,515.52,12.1233025,5.7634300000000005,14.4765
1992-03-07,1.0,23.3,23.3,19.893,0.66,38.4,0.0,515.52,12.1233025,5.69078,14.294
1992-03-08,1.0,24.3,24.3,20.838,0.64,38.4,0.0,515.52,12.1233025,5.61905,14.1138
1992-03-09,0.5,24.9,24.9,23.436,0.62,38.4,0.0,515.52,12.1233025,5.54822,13.9359
1992-03-10,0.5,24.6,24.6,20.931,0.67,37.2,0.1,515.51,12.1233025,5.4782800000000025,13.7603
1992-03-11,0.0,25.4,25.4,17.664,0.51,37.2,0.0,515.51,12.1233025,5.40923,13.5868
1992-03-12,0.0,24.0,24.0,23.283,0.59,37.2,0.0,515.51,12.1233025,5.34105,13.4155
1992-03-13,0.5,24.5,24.5,23.33,0.57,34.9,0.0,515.49,12.1233025,5.27372,13.2464
1992-03-14,0.5,25.0,25.0,22.014,0.57,34.9,0.0,515.49,12.1233025,5.20725,13.0967
1992-03-15,1.0,24.5,24.5,22.057,0.61,33.8,0.0,515.48,12.1233025,5.14161,12.9317
1992-03-16,1.0,26.2,26.2,22.25,0.63,34.9,0.0,515.49,12.1233025,5.0768,15.7534
1992-03-17,0.5,24.8,24.8,18.493,0.78,34.9,12.9,515.49,12.1233025,5.01281,15.6539
1992-03-18,0.5,24.5,24.5,18.223,0.75,39.6,0.0,515.53,12.1233025,4.9499900000000014,15.7813
1992-03-19,0.75,25.0,25.0,23.74,0.65,45.7,0.0,515.58,12.1233025,4.8876,14.9767
1992-03-20,0.75,24.3,24.3,21.644,0.78,49.4,2.1,515.61,12.1233025,4.82599,14.2417
1992-03-21,0.5,24.7,24.7,24.732,0.65,42.0,0.8,515.55,12.1233025,4.76516,13.6572
1992-03-22,0.5,25.3,25.3,24.005,0.59,37.2,0.0,515.51,12.1233025,4.70509,13.2139
1992-03-23,0.75,26.0,26.0,21.899,0.58,36.1,0.0,515.5,12.1233025,4.64579,12.8758
1992-03-24,0.75,25.7,25.7,23.309,0.65,32.6,0.0,515.47,12.1233025,4.58723,40.776
1992-03-25,0.75,26.5,26.5,19.355,0.66,32.6,0.0,515.47,12.1233025,4.5294,131.695
1992-03-26,0.75,26.6,26.6,19.536,0.69,33.8,0.0,515.48,12.1233025,4.47231,117.778
1992-03-27,0.5,26.0,26.0,19.716,0.71,33.8,0.0,515.48,12.1233025,4.41594,83.3541
1992-03-28,0.5,25.8,25.8,16.514,0.74,34.9,0.0,515.49,12.1233025,4.36027,62.2676
1992-03-29,0.5,25.6,25.6,21.91800000000001,0.57,36.1,0.0,515.5,12.1233025,4.30531,46.53100000000001
1992-03-30,0.5,25.1,25.1,21.481,0.64,36.1,0.0,515.5,12.1233025,4.25104,35.9877
1992-03-31,0.25,25.6,25.6,21.966,0.64,32.6,0.0,515.47,12.1233025,4.19746,29.2472
1992-04-01,0.25,25.0,25.0,21.526,0.7,32.6,0.0,515.47,12.4223595,9.69804,29.4198
1992-04-02,1.25,25.3,25.3,19.39,0.7,37.2,0.0,515.51,12.4223595,7.24771,26.2302
1992-04-03,1.25,25.7,25.7,23.263,0.7,37.2,0.0,515.51,12.4223595,6.39078,23.6483
1992-04-04,0.5,26.3,26.3,17.421,0.7,34.9,0.0,515.49,12.4223595,5.76428,21.7608
1992-04-05,0.5,26.4,26.4,24.689,0.66,32.6,0.0,515.47,12.4223595,5.33509,20.4519
1992-04-06,0.5,26.2,26.2,24.551,0.63,32.6,0.0,515.47,12.4223595,5.04656,19.5524
1992-04-07,0.5,26.1,26.1,24.413,0.6,30.4,0.0,515.45,12.4223595,4.85008,18.9205
1992-04-08,0.25,25.8,25.8,24.427,0.68,30.4,0.0,515.45,12.4223595,4.71099,18.4556
1992-04-09,0.25,26.6,26.6,25.058000000000003,0.64,29.3,0.0,515.44,12.4223595,4.6066400000000005,18.0923
1992-04-10,1.0,27.3,27.3,21.82800000000001,0.63,28.2,0.0,515.43,12.4223595,4.52297,17.7898
1992-04-11,1.0,26.9,26.9,21.221,0.66,28.2,0.0,515.43,12.4223595,4.45152,17.5235
1992-04-12,0.0,25.4,25.4,20.613000000000003,0.79,39.6,46.1,515.53,12.4223595,4.38734,24.0026
1992-04-13,0.0,25.3,25.3,19.695,0.76,42.0,3.4,515.55,12.4223595,6.63775,22.8613
1992-04-14,1.25,23.9,23.9,18.468,0.85,56.9,18.7,515.67,12.4223595,8.36473,21.2186
1992-04-15,1.25,24.0,24.0,19.247,0.87,42.0,10.3,515.55,12.4223595,6.51928,23.242
1992-04-16,0.75,24.4,24.4,20.642,0.82,37.2,0.6,515.51,12.4223595,5.71683,23.0254
1992-04-17,0.75,24.9,24.9,20.801,0.8,34.9,0.6,515.49,12.4223595,5.22576,21.2591
1992-04-18,0.5,25.8,25.8,13.864,0.8,34.9,0.0,515.49,12.4223595,4.919,19.7291
1992-04-19,0.5,27.2,27.2,24.818,0.75,31.5,0.0,515.46,12.4223595,4.7187,18.5692
1992-04-20,0.5,27.8,27.8,23.123,0.71,29.3,0.0,515.44,12.4223595,4.58032,17.7339
1992-04-21,0.5,28.4,28.4,25.282,0.67,28.2,0.0,515.43,12.4223595,4.47799,17.134
1992-04-22,0.75,28.9,28.9,22.2,0.67,28.2,0.0,515.43,12.4223595,4.3966,16.6903
1992-04-23,0.75,26.2,26.2,22.969,0.73,28.2,6.1,515.43,12.4223595,4.32734,16.3455
1992-04-24,0.25,26.6,26.6,22.813,0.74,30.4,0.1,515.45,12.4223595,4.26517,16.0623
1992-04-25,0.25,25.1,25.1,22.656,0.53,34.9,0.1,515.49,12.4223595,4.2072400000000005,15.8152
1992-04-26,0.75,25.8,25.8,25.881,0.59,32.6,0.0,515.47,12.4223595,4.15194,15.5903
1992-04-27,0.75,26.4,26.4,26.49,0.6,26.0,0.0,515.41,12.4223595,4.0983800000000015,15.3795
1992-04-28,0.5,27.4,27.4,23.873,0.62,26.0,0.0,515.41,12.4223595,4.04605,15.2625
1992-04-29,0.5,26.1,26.1,19.11,0.75,26.0,35.7,515.41,12.4223595,3.99469,15.4369
1992-04-30,0.0,25.3,25.3,22.786,0.81,31.5,2.3,515.46,12.4223595,3.94415,33.8111
1992-05-01,0.0,24.4,24.4,22.933000000000003,0.81,32.6,5.7,515.47,11.6383705,3.89433,30.9481
1992-05-02,0.0,24.7,24.7,18.79,0.79,38.4,1.1,515.52,11.6383705,3.84519,26.7457
1992-05-03,0.0,24.7,24.7,12.358,0.83,49.4,2.7,515.61,11.6383705,3.79669,23.0671
1992-05-04,0.5,26.3,26.3,23.826,0.71,42.0,0.2,515.55,11.6383705,3.74881,20.2913
1992-05-05,0.5,26.4,26.4,23.663,0.71,46.9,0.0,515.59,11.6383705,3.82448,22.0044
1992-05-06,0.75,26.7,26.7,21.058000000000003,0.74,38.4,0.0,515.52,11.6383705,3.74259,20.2734
1992-05-07,0.75,26.4,26.4,14.794,0.74,39.6,0.0,515.53,11.6383705,3.68408,18.6195
1992-05-08,0.5,27.8,27.8,21.802,0.72,34.9,6.0,515.49,11.6383705,3.63166,17.3192
1992-05-09,0.5,26.5,26.5,18.289,0.76,30.4,0.4,515.45,11.6383705,3.5946,22.5684
1992-05-10,0.25,25.3,25.3,16.76,0.81,29.3,3.1,515.44,11.6383705,3.54146,21.0895
1992-05-11,0.25,24.7,24.7,22.988000000000003,0.83,39.6,3.2,515.53,11.6383705,3.49294,22.3575
1992-05-12,0.0,25.3,25.3,24.192,0.77,39.6,0.1,515.53,11.6383705,3.44752,34.2222
1992-05-13,0.0,26.3,26.3,25.697,0.68,39.6,0.0,515.53,11.6383705,3.4036,30.5645
1992-05-14,0.5,27.3,27.3,22.19400000000001,0.67,31.5,0.0,515.46,11.6383705,3.3605400000000003,32.1162
1992-05-15,0.5,27.1,27.1,20.06,0.72,28.2,0.0,515.43,11.6383705,3.3181199999999995,42.2704
1992-05-16,0.0,24.1,24.1,13.539,0.87,43.2,9.6,515.56,11.6383705,3.27628,41.6601
1992-05-17,0.0,24.0,24.0,16.56,0.83,34.9,0.7,515.49,11.6383705,3.3099300000000005,34.8977
1992-05-18,0.75,25.5,25.5,25.623,0.79,33.8,0.2,515.48,11.6383705,5.72544,42.3149
1992-05-19,0.75,25.9,25.9,14.279000000000002,0.79,28.2,9.1,515.43,11.6383705,11.7509,35.9956
1992-05-20,0.0,24.6,24.6,21.971,0.82,33.8,0.1,515.48,11.6383705,12.5456,30.015
1992-05-21,0.0,25.8,25.8,21.959,0.77,55.6,0.1,515.66,11.6383705,8.94319,35.9002
1992-05-22,0.0,25.0,25.0,19.837,0.81,47.6,16.2,515.59,11.6383705,13.2736,69.7668
1992-05-23,0.0,25.3,25.3,18.622,0.85,97.7,3.4,515.93,11.6383705,9.3129,108.343
1992-05-24,0.0,25.3,25.3,17.711,0.84,105.0,59.3,516.01,11.6383705,7.39887,96.617
1992-05-25,0.0,24.5,24.5,13.042,0.89,71.0,4.7,515.78,11.6383705,14.579,87.8966
1992-05-26,0.0,24.8,24.8,20.548,0.85,79.2,1.4,515.84,11.6383705,39.2961,87.0672
1992-05-27,0.0,24.9,24.9,18.886,0.81,65.8,0.1,515.74,11.6383705,27.742,68.6492
1992-05-28,0.0,25.8,25.8,21.727,0.73,51.9,0.0,515.63,11.6383705,19.9024,54.9365
1992-05-29,0.0,25.4,25.4,22.165,0.81,46.9,1.2,515.59,11.6383705,26.0592,66.872
1992-05-30,0.0,25.7,25.7,23.652,0.75,44.4,0.0,515.57,11.6383705,17.648,55.9296
1992-05-31,0.0,26.7,26.7,25.287,0.71,39.6,0.0,515.53,11.6383705,13.6367,65.8803
1992-06-01,0.0,26.1,26.1,18.992,0.82,36.1,13.9,515.5,8.9993095,10.9577,69.8529
1992-06-02,0.0,25.3,25.3,19.731,0.83,33.8,15.1,515.48,8.9993095,9.29971,58.0755
1992-06-03,0.25,24.9,24.9,16.884,0.86,34.9,4.0,515.49,8.9993095,8.28783,48.7197
1992-06-04,0.25,25.0,25.0,18.819000000000006,0.84,42.0,0.5,515.55,8.9993095,7.66565,162.42
1992-06-05,0.0,26.0,26.0,21.348000000000006,0.82,54.4,0.0,515.65,8.9993095,7.27341,149.855
1992-06-06,0.0,25.9,25.9,20.146,0.82,50.6,2.5,515.62,8.9993095,7.0148199999999985,104.07
1992-06-07,0.0,25.6,25.6,21.182,0.81,40.8,12.6,515.54,8.9993095,6.8330199999999985,117.649
1992-06-08,0.0,25.7,25.7,18.046,0.8,36.1,0.0,515.5,8.9993095,6.6950699999999985,94.0361
1992-06-09,0.0,24.6,24.6,22.50800000000001,0.85,32.6,3.8,515.47,8.9993095,6.9497800000000005,154.309
1992-06-10,0.0,24.1,24.1,11.038,0.89,42.7,11.0,515.55,8.9993095,18.0011,158.374
1992-06-11,0.0,24.6,24.6,21.005,0.85,70.0,18.9,515.77,8.9993095,12.8197,141.86700000000005
1992-06-12,0.0,25.6,25.6,13.264,0.86,88.8,3.7,515.89,8.9993095,11.0066,120.113
1992-06-13,0.0,24.4,24.4,13.113,0.9,86.2,24.3,515.89,8.9993095,19.6375,103.321
1992-06-14,0.0,25.0,25.0,17.124000000000002,0.86,78.8,8.9,515.84,8.9993095,13.6692,81.6232
1992-06-15,0.5,25.6,25.6,22.024,0.8,54.0,0.0,515.66,8.9993095,11.1832,82.6569
1992-06-16,0.5,25.6,25.6,18.157,0.85,50.0,1.4,515.63,8.9993095,9.55414,75.4586
1992-06-17,0.0,25.7,25.7,18.302,0.83,47.5,0.0,515.61,8.9993095,19.4789,63.5503
1992-06-18,0.0,25.3,25.3,21.27,0.83,68.8,20.9,515.77,8.9993095,13.736,194.32
1992-06-19,0.0,25.6,25.6,19.336,0.83,62.0,2.5,515.72,8.9993095,16.863,195.182
1992-06-20,0.0,23.4,23.4,11.019,0.91,53.9,0.6,515.66,8.9993095,20.1835,147.536
